Date,Day of Week,Lecture Number,Start Time,End Time,Subject,Subject Code,Faculty ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendance Percentage,Previous Lecture Attendance,Gap Since Previous Lecture,Practical/Theory,Internal Test Week,Assignment Due,Holiday Before/After,Weather,Special Event,Faculty Experience,Time Category,Timetable Status,Data Source,Lecture Duration (Minutes),Day of Semester,Week Number,Month,Previous Attendance Rolling Average,Consecutive Lecture Count,Days Since Last Holiday,Exam Week Flag,Assignment Due Flag,Holiday Flag,Special Event Flag,Attendance Category
03-03-2026,Tuesday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,82,79.61,78.64,1.0,Theory,No,No,No,Sunny,No,11.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,62,10,3,73.46333333333332,3,35.0,0,0,0,0,High
03-03-2026,Tuesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,82,79.61,79.61,2.25,Practical,No,No,No,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,62,10,3,73.78666666666668,4,35.0,0,0,0,0,High
03-03-2026,Tuesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,72,69.9,79.61,1.0,Practical,No,No,No,Sunny,No,5.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,62,10,3,79.28666666666666,5,35.0,0,0,0,0,Medium
04-03-2026,Wednesday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,79,76.7,69.9,18.75,Theory,Yes,No,No,Rainy,No,6.5,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,63,10,3,76.37333333333332,1,36.0,1,0,0,0,High
04-03-2026,Wednesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,73,70.87,76.7,1.0,Theory,No,No,No,Rainy,No,9.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,63,10,3,75.40333333333332,2,36.0,0,0,0,0,Medium
04-03-2026,Wednesday,3,11:15,12:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,74,71.84,70.87,1.0,Theory,No,No,No,Rainy,No,13.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,63,10,3,72.49,3,36.0,0,0,0,0,Medium
04-03-2026,Wednesday,4,13:30,14:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,76,73.79,71.84,2.25,Theory,Yes,No,No,Sunny,No,6.0,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,63,10,3,73.13666666666667,4,36.0,1,0,0,0,Medium
04-03-2026,Wednesday,5,14:30,15:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,66,64.08,73.79,1.0,Theory,No,No,No,Sunny,No,6.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,63,10,3,72.16666666666667,5,36.0,0,0,0,0,Medium
05-03-2026,Thursday,1,9:15,10:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,75,72.82,64.08,18.75,Theory,No,Yes,No,Rainy,No,12.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,64,10,3,69.90333333333332,1,37.0,0,1,0,0,Medium
05-03-2026,Thursday,2,10:15,11:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,68,66.02,72.82,1.0,Theory,No,No,No,Rainy,No,7.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,64,10,3,70.23,2,37.0,0,0,0,0,Medium
05-03-2026,Thursday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,90,87.38,66.02,1.0,Theory,No,No,No,Rainy,No,9.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,64,10,3,67.63999999999999,3,37.0,0,0,0,0,High
05-03-2026,Thursday,4,13:30,14:30,Club Activities,CLUB,TBD,2,MCA,A,403,103,68,66.02,87.38,2.25,Special Event,No,No,No,Sunny,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,64,10,3,75.40666666666665,4,37.0,0,0,0,1,Medium
05-03-2026,Thursday,5,14:30,15:30,IRP,IRP2,F_SDM,2,MCA,A,403,103,63,61.17,66.02,1.0,Theory,No,No,No,Cloudy,No,7.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,64,10,3,73.13999999999999,5,37.0,0,0,0,0,Medium
06-03-2026,Friday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,A,401/402,103,83,80.58,61.17,18.75,Practical,No,No,No,Cloudy,No,13.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,65,10,3,71.52333333333333,1,38.0,0,0,0,0,High
06-03-2026,Friday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,A,401/402,103,83,80.58,80.58,1.0,Practical,No,No,No,Sunny,No,12.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,65,10,3,69.25666666666666,2,38.0,0,0,0,0,High
06-03-2026,Friday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,75,72.82,80.58,1.0,Theory,No,No,No,Sunny,No,11.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,65,10,3,74.11,3,38.0,0,0,0,0,Medium
06-03-2026,Friday,4,13:30,14:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,A,403,103,60,58.25,72.82,2.25,Project,No,No,No,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,65,10,3,77.99333333333333,4,38.0,0,0,0,0,Medium
06-03-2026,Friday,5,14:30,15:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,A,403,103,64,62.14,58.25,1.0,Project,No,No,No,Sunny,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,65,10,3,70.55,5,38.0,0,0,0,0,Medium
07-03-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,A,403,103,83,80.58,62.14,20.75,Project,No,No,No,Cloudy,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,66,10,3,64.40333333333332,1,39.0,0,0,0,0,High
09-03-2026,Monday,1,9:15,10:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,78,75.73,80.58,46.0,Theory,No,No,No,Rainy,No,9.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,68,11,3,66.99,1,41.0,0,0,0,0,High
09-03-2026,Monday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,76,73.79,75.73,1.0,Theory,No,Yes,No,Cloudy,No,12.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,68,11,3,72.81666666666666,2,41.0,0,1,0,0,Medium
09-03-2026,Monday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,72,69.9,73.79,1.0,Theory,No,No,No,Sunny,No,4.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,68,11,3,76.7,3,41.0,0,0,0,0,Medium
09-03-2026,Monday,4,13:30,14:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,A,401/402,103,83,80.58,69.9,2.25,Practical,No,No,No,Sunny,No,2.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,68,11,3,73.14,4,41.0,0,0,0,0,High
09-03-2026,Monday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,A,401/402,103,79,76.7,80.58,1.0,Practical,No,No,No,Rainy,No,7.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,68,11,3,74.75666666666666,5,41.0,0,0,0,0,High
10-03-2026,Tuesday,1,9:15,10:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,74,71.84,76.7,18.75,Theory,No,No,No,Rainy,No,10.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,69,11,3,75.72666666666667,1,42.0,0,0,0,0,Medium
10-03-2026,Tuesday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,89,86.41,71.84,1.0,Theory,No,No,No,Rainy,No,12.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,69,11,3,76.37333333333333,2,42.0,0,0,0,0,High
10-03-2026,Tuesday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,81,78.64,86.41,1.0,Theory,No,No,No,Rainy,No,2.7,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,69,11,3,78.31666666666666,3,42.0,0,0,0,0,High
10-03-2026,Tuesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,78,75.73,78.64,2.25,Practical,No,No,No,Rainy,No,10.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,69,11,3,78.96333333333332,4,42.0,0,0,0,0,High
10-03-2026,Tuesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,90,87.38,75.73,1.0,Practical,No,No,No,Rainy,No,5.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,69,11,3,80.25999999999999,5,42.0,0,0,0,0,High
11-03-2026,Wednesday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,86,83.5,87.38,18.75,Theory,No,No,No,Sunny,No,8.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,70,11,3,80.58333333333333,1,43.0,0,0,0,0,High
11-03-2026,Wednesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,88,85.44,83.5,1.0,Theory,No,No,No,Rainy,No,12.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,70,11,3,82.20333333333333,2,43.0,0,0,0,0,High
11-03-2026,Wednesday,3,11:15,12:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,67,65.05,85.44,1.0,Theory,No,No,No,Rainy,No,5.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,70,11,3,85.44,3,43.0,0,0,0,0,Medium
11-03-2026,Wednesday,4,13:30,14:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,74,71.84,65.05,2.25,Theory,No,No,No,Cloudy,No,9.3,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,70,11,3,77.99666666666666,4,43.0,0,0,0,0,Medium
11-03-2026,Wednesday,5,14:30,15:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,68,66.02,71.84,1.0,Theory,No,No,No,Cloudy,No,12.0,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,70,11,3,74.11,5,43.0,0,0,0,0,Medium
12-03-2026,Thursday,1,9:15,10:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,80,77.67,66.02,18.75,Theory,No,No,No,Sunny,No,4.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,71,11,3,67.63666666666666,1,44.0,0,0,0,0,High
12-03-2026,Thursday,2,10:15,11:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,74,71.84,77.67,1.0,Theory,No,No,No,Rainy,No,5.5,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,71,11,3,71.84333333333332,2,44.0,0,0,0,0,Medium
12-03-2026,Thursday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,79,76.7,71.84,1.0,Theory,No,No,No,Sunny,No,5.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,71,11,3,71.84333333333333,3,44.0,0,0,0,0,High
12-03-2026,Thursday,4,13:30,14:30,Club Activities,CLUB,TBD,2,MCA,A,403,103,63,61.17,76.7,2.25,Special Event,No,No,No,Rainy,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,71,11,3,75.40333333333332,4,44.0,0,0,0,1,Medium
12-03-2026,Thursday,5,14:30,15:30,IRP,IRP2,F_SDM,2,MCA,A,403,103,64,62.14,61.17,1.0,Theory,No,Yes,No,Cloudy,No,11.3,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,71,11,3,69.90333333333332,5,44.0,0,1,0,0,Medium
13-03-2026,Friday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,A,401/402,103,77,74.76,62.14,18.75,Practical,No,Yes,No,Sunny,No,7.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,72,11,3,66.67,1,45.0,0,1,0,0,Medium
13-03-2026,Friday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,A,401/402,103,88,85.44,74.76,1.0,Practical,No,No,No,Sunny,No,15.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,72,11,3,66.02333333333333,2,45.0,0,0,0,0,High
13-03-2026,Friday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,73,70.87,85.44,1.0,Theory,No,No,No,Rainy,No,14.5,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,72,11,3,74.11333333333333,3,45.0,0,0,0,0,Medium
13-03-2026,Friday,4,13:30,14:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,A,403,103,75,72.82,70.87,2.25,Project,No,No,No,Sunny,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,72,11,3,77.02333333333333,4,45.0,0,0,0,0,Medium
13-03-2026,Friday,5,14:30,15:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,A,403,103,68,66.02,72.82,1.0,Project,No,No,No,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,72,11,3,76.37666666666667,5,45.0,0,0,0,0,Medium
14-03-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,A,403,103,70,67.96,66.02,20.75,Project,No,No,No,Cloudy,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,73,11,3,69.90333333333332,1,46.0,0,0,0,0,Medium
16-03-2026,Monday,1,9:15,10:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,78,75.73,67.96,46.0,Theory,No,No,No,Cloudy,No,6.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,75,12,3,68.93333333333332,1,48.0,0,0,0,0,High
16-03-2026,Monday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,75,72.82,75.73,1.0,Theory,No,No,No,Sunny,No,7.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,75,12,3,69.90333333333332,2,48.0,0,0,0,0,Medium
16-03-2026,Monday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,77,74.76,72.82,1.0,Theory,No,No,No,Rainy,No,11.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,75,12,3,72.17,3,48.0,0,0,0,0,Medium
16-03-2026,Monday,4,13:30,14:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,A,401/402,103,83,80.58,74.76,2.25,Practical,Yes,No,No,Rainy,No,5.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,75,12,3,74.43666666666667,4,48.0,1,0,0,0,High
16-03-2026,Monday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,A,401/402,103,78,75.73,80.58,1.0,Practical,No,No,No,Sunny,No,7.3,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,75,12,3,76.05333333333333,5,48.0,0,0,0,0,High
17-03-2026,Tuesday,1,9:15,10:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,77,74.76,75.73,18.75,Theory,No,No,No,Rainy,No,11.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,76,12,3,77.02333333333333,1,49.0,0,0,0,0,Medium
17-03-2026,Tuesday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,89,86.41,74.76,1.0,Theory,No,Yes,No,Cloudy,No,8.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,76,12,3,77.02333333333333,2,49.0,0,1,0,0,High
17-03-2026,Tuesday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,68,66.02,86.41,1.0,Theory,No,No,No,Sunny,No,2.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,76,12,3,78.96666666666665,3,49.0,0,0,0,0,Medium
17-03-2026,Tuesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,78,75.73,66.02,2.25,Practical,No,No,No,Rainy,No,9.0,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,76,12,3,75.72999999999999,4,49.0,0,0,0,0,High
17-03-2026,Tuesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,85,82.52,75.73,1.0,Practical,No,No,No,Cloudy,No,3.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,76,12,3,76.05333333333333,5,49.0,0,0,0,0,High
18-03-2026,Wednesday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,81,78.64,82.52,18.75,Theory,Yes,No,Yes,Rainy,No,2.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,77,12,3,74.75666666666666,1,50.0,1,0,1,0,High
18-03-2026,Wednesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,73,70.87,78.64,1.0,Theory,No,No,Yes,Sunny,No,14.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,77,12,3,78.96333333333332,2,50.0,0,0,1,0,Medium
18-03-2026,Wednesday,3,11:15,12:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,70,67.96,70.87,1.0,Theory,No,No,Yes,Sunny,No,12.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,77,12,3,77.34333333333332,3,50.0,0,0,1,0,Medium
18-03-2026,Wednesday,4,13:30,14:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,63,61.17,67.96,2.25,Theory,No,No,Yes,Rainy,No,14.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,77,12,3,72.49,4,50.0,0,0,1,0,Medium
18-03-2026,Wednesday,5,14:30,15:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,62,60.19,61.17,1.0,Theory,No,No,Yes,Cloudy,No,13.3,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,77,12,3,66.66666666666667,5,50.0,0,0,1,0,Medium
20-03-2026,Friday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,A,401/402,103,84,81.55,60.19,42.75,Practical,No,No,Yes,Cloudy,No,4.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,79,12,3,63.10666666666666,1,2.0,0,0,1,0,High
20-03-2026,Friday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,A,401/402,103,78,75.73,81.55,1.0,Practical,No,No,Yes,Sunny,No,2.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,79,12,3,67.63666666666666,2,2.0,0,0,1,0,High
20-03-2026,Friday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,76,73.79,75.73,1.0,Theory,No,No,Yes,Sunny,No,5.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,79,12,3,72.49,3,2.0,0,0,1,0,Medium
20-03-2026,Friday,4,13:30,14:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,A,403,103,64,62.14,73.79,2.25,Project,Yes,No,Yes,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,79,12,3,77.02333333333333,4,2.0,1,0,1,0,Medium
20-03-2026,Friday,5,14:30,15:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,A,403,103,55,53.4,62.14,1.0,Project,No,No,Yes,Sunny,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,79,12,3,70.55333333333333,5,2.0,0,0,1,0,Medium
21-03-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,A,403,103,69,66.99,53.4,20.75,Project,No,Yes,No,Rainy,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,80,12,3,63.11000000000001,1,1.0,0,1,0,0,Medium
23-03-2026,Monday,1,9:15,10:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,83,80.58,66.99,46.0,Theory,No,No,No,Sunny,No,14.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,82,13,3,60.84333333333333,1,3.0,0,0,0,0,High
23-03-2026,Monday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,70,67.96,80.58,1.0,Theory,No,No,No,Rainy,No,6.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,82,13,3,66.99,2,3.0,0,0,0,0,Medium
23-03-2026,Monday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,82,79.61,67.96,1.0,Theory,No,No,No,Cloudy,No,4.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,82,13,3,71.84333333333332,3,3.0,0,0,0,0,High
23-03-2026,Monday,4,13:30,14:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,A,401/402,103,86,83.5,79.61,2.25,Practical,No,No,No,Sunny,No,5.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,82,13,3,76.05,4,3.0,0,0,0,0,High
23-03-2026,Monday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,A,401/402,103,75,72.82,83.5,1.0,Practical,No,No,No,Sunny,No,9.3,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,82,13,3,77.02333333333333,5,3.0,0,0,0,0,Medium
24-03-2026,Tuesday,1,9:15,10:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,75,72.82,72.82,18.75,Theory,No,No,No,Cloudy,No,4.7,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,83,13,3,78.64333333333333,1,4.0,0,0,0,0,Medium
24-03-2026,Tuesday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,83,80.58,72.82,1.0,Theory,No,No,No,Sunny,No,4.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,83,13,3,76.38,2,4.0,0,0,0,0,High
24-03-2026,Tuesday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,78,75.73,80.58,1.0,Theory,No,No,No,Rainy,No,15.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,83,13,3,75.40666666666665,3,4.0,0,0,0,0,High
24-03-2026,Tuesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,78,75.73,75.73,2.25,Practical,No,No,No,Rainy,No,11.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,83,13,3,76.37666666666667,4,4.0,0,0,0,0,High
24-03-2026,Tuesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,A,401/402,103,87,84.47,75.73,1.0,Practical,No,No,No,Cloudy,No,12.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,83,13,3,77.34666666666668,5,4.0,0,0,0,0,High
25-03-2026,Wednesday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,A,403,103,87,84.47,84.47,18.75,Theory,No,No,No,Rainy,No,11.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,84,13,3,78.64333333333333,1,5.0,0,0,0,0,High
25-03-2026,Wednesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,76,73.79,84.47,1.0,Theory,No,No,No,Sunny,No,6.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,84,13,3,81.55666666666666,2,5.0,0,0,0,0,Medium
25-03-2026,Wednesday,3,11:15,12:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,73,70.87,73.79,1.0,Theory,No,No,No,Rainy,No,14.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,84,13,3,80.91,3,5.0,0,0,0,0,Medium
25-03-2026,Wednesday,4,13:30,14:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,66,64.08,70.87,2.25,Theory,No,No,No,Cloudy,No,14.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,84,13,3,76.37666666666667,4,5.0,0,0,0,0,Medium
25-03-2026,Wednesday,5,14:30,15:30,Research Methodology,IT25,F_MLK,2,MCA,A,403,103,69,66.99,64.08,1.0,Theory,No,No,No,Sunny,No,11.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,84,13,3,69.58,5,5.0,0,0,0,0,Medium
26-03-2026,Thursday,1,9:15,10:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,A,403,103,80,77.67,66.99,18.75,Theory,No,No,No,Rainy,No,10.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,85,13,3,67.31333333333332,1,6.0,0,0,0,0,High
26-03-2026,Thursday,2,10:15,11:15,Cyber Security,IT23,F_DPY,2,MCA,A,403,103,84,81.55,77.67,1.0,Theory,No,No,No,Rainy,No,8.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,85,13,3,69.58,2,6.0,0,0,0,0,High
26-03-2026,Thursday,3,11:15,12:15,Software Project Management,IT24,F_JSP_MST,2,MCA,A,403,103,76,73.79,81.55,1.0,Theory,Yes,No,No,Sunny,No,2.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,85,13,3,75.40333333333332,3,6.0,1,0,0,0,Medium
26-03-2026,Thursday,4,13:30,14:30,Club Activities,CLUB,TBD,2,MCA,A,403,103,62,60.19,73.79,2.25,Special Event,No,No,No,Cloudy,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,85,13,3,77.67,4,6.0,0,0,0,1,Medium
